中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,232 Mbps,29696 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,266 Mbps,34099 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,194 Mbps,24883 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,81 ms,260 Mbps,33382 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,71 ms,304 Mbps,39014 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,315 Mbps,40345 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,23 ms,720 Mbps,92160 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,73 ms,169 Mbps,21708 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,44 Mbps,5737 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,300 Mbps,38502 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,20 ms,640 Mbps,81920 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,301 Mbps,38604 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,3 Mbps,397 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,93 ms,206 Mbps,26419 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,68 ms,289 Mbps,37068 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,86 ms,44 Mbps,5641 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,256 Mbps,32870 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,213 Mbps,27340 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,40 ms,479 Mbps,61337 kB/s
138.2.225.254,443,138.2.225.254,US,San Jose,中转,73 ms,288 Mbps,36864 kB/s
130.162.45.117,443,2606:f240:f00:a683:0:d8b:e0c4:db98,US,Frankfurt,隧道,90 ms,226 Mbps,28979 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,271 Mbps,34713 kB/s
144.21.34.245,443,2606:f240:f00:a683:0:b1e1:bc06:1c23,US,Frankfurt,隧道,90 ms,224 Mbps,28774 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,600 Mbps,76902 kB/s
141.148.239.240,443,2a0b:21c0:100a:1b2:0:58b5:ae23:eaa2,DE,Frankfurt,隧道,95 ms,132 Mbps,16896 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,143 ms,19 Mbps,2499 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,57 ms,50 Mbps,6475 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,119 ms,145 Mbps,18636 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,252 Mbps,32358 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,116 Mbps,14848 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,68 ms,340 Mbps,43520 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,82 ms,251 Mbps,32153 kB/s
152.70.53.38,443,2a0b:21c0:100a:1b4:0:bee2:bab9:c093,DE,Frankfurt,隧道,89 ms,118 Mbps,15155 kB/s
