中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,256 Mbps,32768 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,18 ms,816 Mbps,104448 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,23 ms,701 Mbps,89804 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,52 ms,42 Mbps,5433 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,51 ms,0 Mbps,12 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,317 Mbps,40652 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,407 Mbps,52121 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,390 Mbps,49971 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,54 ms,96 Mbps,12288 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,26 Mbps,3448 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,59 ms,125 Mbps,16076 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,55 ms,348 Mbps,44646 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,420 Mbps,53862 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,392 Mbps,50278 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,23 ms,57 Mbps,7339 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,54 ms,226 Mbps,28979 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::26a:e,US,Los Angeles,隧道,52 ms,40 Mbps,5189 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,362 Mbps,46387 kB/s
129.146.254.39,443,129.146.254.39,US,Los Angeles,中转,97 ms,9 Mbps,1223 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,166 Mbps,21299 kB/s
138.2.159.210,443,98.98.156.6,DE,Frankfurt,隧道,111 ms,107 Mbps,13721 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,96 ms,366 Mbps,46899 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,57 ms,447 Mbps,57241 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,52 ms,450 Mbps,57651 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,106 Mbps,13619 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,114 ms,46 Mbps,5961 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,57 ms,447 Mbps,57241 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,21 ms,408 Mbps,52224 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,177 Mbps,22732 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,168 ms,88 Mbps,11264 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,43 Mbps,5593 kB/s
141.147.68.26,443,2a0b:21c0:1007:c7:0:925d:c3c3:848b,DE,Frankfurt,隧道,108 ms,130 Mbps,16691 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,195 Mbps,24985 kB/s
192.9.158.188,443,2a09:bac1:76a0:1cf0::1d3:59,US,San Jose,隧道,52 ms,180 Mbps,23142 kB/s
129.151.104.245,443,129.151.104.245,CL,Buenos Aires,中转,127 ms,39 Mbps,4997 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,53 ms,23 Mbps,2953 kB/s
132.226.133.240,443,2606:f240:f00:eaf1:0:57d1:115:91d,US,Frankfurt,隧道,115 ms,108 Mbps,13926 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,185 Mbps,23756 kB/s
143.47.187.6,443,2606:f240:f00:6acf:0:1be7:77b6:d0fd,US,Frankfurt,隧道,108 ms,183 Mbps,23449 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,14 Mbps,1904 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,109 ms,77 Mbps,9894 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,168 Mbps,21606 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,113 ms,77 Mbps,9860 kB/s
150.230.248.166,443,150.230.248.166,KR,Seoul,中转,167 ms,37 Mbps,4776 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,122 ms,40 Mbps,5237 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,191 ms,2 Mbps,275 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,169 ms,86 Mbps,11059 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,193 ms,91 Mbps,11673 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,206 Mbps,26419 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,97 ms,48 Mbps,6249 kB/s
