中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,119 ms,46 Mbps,5891 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,55 ms,564 Mbps,72294 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,2 ms,132 Mbps,16896 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,75 ms,262 Mbps,33587 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,197 Mbps,25292 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,82 ms,208 Mbps,26726 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,81 ms,192 Mbps,24678 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,49 Mbps,6394 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,46 ms,608 Mbps,77926 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,42 Mbps,5404 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,281 Mbps,36044 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,82 ms,9 Mbps,1216 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,202 Mbps,25907 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,69 ms,6 Mbps,871 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,231 Mbps,29593 kB/s
132.226.31.178,443,2a09:bac5:60e9:1173::1bd:119,US,Los Angeles,隧道,61 ms,47 Mbps,6128 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,203 Mbps,26009 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,83 ms,188 Mbps,24064 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,106 ms,279 Mbps,35737 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,220 Mbps,28262 kB/s
152.67.153.4,443,2a0b:21c0:1007:c9:0:eafd:8d2e:1149,DE,Frankfurt,隧道,102 ms,152 Mbps,19558 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,80 ms,68 Mbps,8789 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,239 Mbps,30617 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,73 ms,284 Mbps,36454 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,154 ms,482 Mbps,61747 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,209 Mbps,26828 kB/s
144.21.42.254,443,2a0b:21c0:1007:1c8:0:49ed:6046:600c,DE,Frankfurt,隧道,89 ms,212 Mbps,27238 kB/s
129.159.26.154,443,2a0b:21c0:1007:1cb:0:a90:bc8d:ade4,DE,Frankfurt,隧道,91 ms,139 Mbps,17817 kB/s
