中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,24 ms,1040 Mbps,133120 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,327 Mbps,41881 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,17 ms,545 Mbps,69836 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,51 ms,409 Mbps,52428 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,375 Mbps,48025 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,54 ms,0 Mbps,58 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,36 ms,48 Mbps,6250 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,50 ms,446 Mbps,57139 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,62 ms,357 Mbps,45772 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,418 Mbps,53555 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,46 Mbps,5958 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,42 ms,51 Mbps,6564 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,112 ms,204 Mbps,26112 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,113 ms,48 Mbps,6208 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,192 Mbps,24576 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,422 Mbps,54067 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,440 Mbps,56320 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,374 Mbps,47923 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,175 Mbps,22425 kB/s
152.67.156.141,443,2a0b:21c0:1007:c8:0:acb3:101b:e52,DE,Frankfurt,隧道,108 ms,180 Mbps,23040 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,54 ms,432 Mbps,55398 kB/s
158.101.203.1,443,2a0b:21c0:1007:1c7:0:dd9e:1c98:ad9b,DE,Frankfurt,隧道,108 ms,181 Mbps,23244 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,120 Mbps,15360 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,180 Mbps,23142 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,54 ms,406 Mbps,52019 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,167 ms,88 Mbps,11366 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,46 Mbps,5974 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,184 ms,95 Mbps,12185 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,54 ms,42 Mbps,5378 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,21 ms,280 Mbps,35942 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,49 ms,284 Mbps,36454 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,126 ms,173 Mbps,22220 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,201 Mbps,25804 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,173 ms,105 Mbps,13516 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,50 ms,63 Mbps,8185 kB/s
144.21.63.201,443,2a0b:21c0:1007:cb:0:bf95:a92b:2bc2,DE,Frankfurt,隧道,109 ms,192 Mbps,24576 kB/s
