中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,537 Mbps,68812 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,32 ms,360 Mbps,46182 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:ea,US,Los Angeles,隧道,22 ms,124 Mbps,15974 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,63 ms,244 Mbps,31334 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,25 ms,872 Mbps,111616 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,340 Mbps,43622 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,42 ms,62 Mbps,7941 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,697 Mbps,89292 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,34 ms,74 Mbps,9515 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,24 ms,457 Mbps,58572 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,22 ms,472 Mbps,60416 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,120 ms,70 Mbps,9022 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,16 ms,87 Mbps,11161 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,121 ms,61 Mbps,7867 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,1392 Mbps,178176 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,158 ms,52 Mbps,6716 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,142 ms,151 Mbps,19353 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,31 ms,888 Mbps,113664 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1856 Mbps,237568 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,4 Mbps,555 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,68 ms,48 Mbps,6168 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,24 ms,880 Mbps,112640 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,174 Mbps,22323 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,380 Mbps,48742 kB/s
8.222.228.144,443,47.245.125.52,SG,Singapore,隧道,170 ms,85 Mbps,10956 kB/s
8.219.245.66,443,47.245.125.52,SG,Singapore,隧道,170 ms,100 Mbps,12800 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,116 Mbps,14848 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,128 ms,47 Mbps,6143 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,128 ms,140 Mbps,17920 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,161 ms,108 Mbps,13926 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,88 ms,928 Mbps,118784 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,129 Mbps,16588 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,207 ms,41 Mbps,5259 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,154 ms,47 Mbps,6036 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,47 Mbps,6109 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,179 ms,91 Mbps,11673 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,171 ms,18 Mbps,2354 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,137 ms,146 Mbps,18739 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,115 Mbps,14745 kB/s
8.219.96.119,443,47.245.125.52,SG,Singapore,隧道,170 ms,94 Mbps,12083 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,158 ms,113 Mbps,14540 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,260 Mbps,33280 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,115 Mbps,14745 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,96 ms,12 Mbps,1626 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,437 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,59 ms,386 Mbps,49459 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,152 ms,104 Mbps,13312 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,115 Mbps,14745 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,150 ms,21 Mbps,2692 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,140 ms,134 Mbps,17203 kB/s
152.70.54.176,443,2a0b:21c0:1007:c8:0:9c59:d54a:f41f,DE,Frankfurt,隧道,166 ms,107 Mbps,13721 kB/s
8.219.250.5,443,47.236.58.234,SG,Singapore,隧道,174 ms,91 Mbps,11673 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,131 ms,45 Mbps,5872 kB/s
