中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,20 ms,63 Mbps,8065 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,77 ms,373 Mbps,47820 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,29 ms,69 Mbps,8926 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,244 Mbps,31232 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,4 Mbps,632 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,101 ms,236 Mbps,30310 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,73 ms,53 Mbps,6902 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,96 Mbps,12390 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,137 ms,274 Mbps,35123 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,97 ms,319 Mbps,40857 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,660 Mbps,84582 kB/s
152.70.56.137,443,2a0b:21c0:1007:ca:0:abb6:6465:fb58,DE,Frankfurt,隧道,100 ms,248 Mbps,31846 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,86 ms,404 Mbps,51814 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,105 ms,305 Mbps,39116 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,88 Mbps,11366 kB/s
130.61.23.77,443,130.61.23.77,DE,143 Mbps,18329 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,37 ms,63 Mbps,8089 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,41 Mbps,5337 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,244 Mbps,31232 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,79 ms,345 Mbps,44236 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,64 ms,313 Mbps,40140 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,97 ms,49 Mbps,6290 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,6 ms,38 Mbps,4935 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,68 ms,303 Mbps,38809 kB/s
