中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:183c::26a:85,US,Los Angeles,隧道,35 ms,50 Mbps,6402 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,251 Mbps,32153 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,24 ms,93 Mbps,11980 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,3 ms,680 Mbps,87142 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1768 Mbps,226304 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,43 ms,712 Mbps,91238 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,7 ms,795 Mbps,101785 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,20 ms,333 Mbps,42700 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,17 ms,936 Mbps,119808 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,20 ms,60 Mbps,7688 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,37 ms,410 Mbps,52531 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,74 ms,384 Mbps,49254 kB/s
192.18.134.231,443,192.18.134.231,US,Los Angeles,中转,8 ms,388 Mbps,49664 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,430 Mbps,55091 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,576 Mbps,73830 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,151 ms,131 Mbps,16793 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,51 ms,279 Mbps,35737 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,89 ms,42 Mbps,5460 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,236 Mbps,30208 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,22 ms,41 Mbps,5321 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,170 ms,116 Mbps,14848 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,116 Mbps,14848 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,82 ms,34 Mbps,4391 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,168 ms,135 Mbps,17305 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,112 ms,192 Mbps,24576 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,138 ms,128 Mbps,16486 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,146 ms,45 Mbps,5823 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,78 ms,50 Mbps,6520 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,44 Mbps,5681 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,139 Mbps,17817 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,174 ms,111 Mbps,14233 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,108 Mbps,13926 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,163 ms,35 Mbps,4485 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,182 ms,89 Mbps,11468 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,45 Mbps,5831 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,164 ms,47 Mbps,6027 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,173 ms,45 Mbps,5862 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,158 ms,49 Mbps,6360 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,166 ms,24 Mbps,3157 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,172 ms,2 Mbps,373 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,150 ms,141 Mbps,18124 kB/s
168.138.149.17,443,168.138.149.17,BR,S
